accuracy,bathType,bedType,bedroomType,checkin,cleanliness,communication,guestSatisfaction,isSuperhost,latitude,location,longitude,numBaths,numBeds,numGuests,numHostReviews,numReviews,numRooms,price,rating,responseTimeShown,roomID,roomType,shortDesc,value
9,bath,beds,bedroom,8,9,8,86,false,40.77239358613197,9,-73.95559745881498,1,3,3,29,23,1,122,4.5,,17420295,,Entire home/apt,9
10,private bath,bed,bedroom,10,10,10,99,false,40.723326301860354,10,-73.97947577160781,1,1,2,44,14,1,125,5,,4784741,,Private room,10
10,bath,beds,Studio,10,9,10,95,false,40.77110654554125,10,-73.95138613064053,1,2,3,,83,0,125,5,,13548064,,Entire home/apt,9
10,baths,beds,bedrooms,10,10,10,97,false,40.7483397491962,10,-73.94180940989446,2,3,6,,40,2,129,5,,18201148,,Entire home/apt,10
10,bath,beds,bedroom,10,10,10,96,true,40.80534639964116,10,-73.95044367547598,1,2,4,,52,1,137,5,,14539375,,Entire home/apt,10
10,bath,bed,Studio,10,10,10,98,true,40.751947120277265,9,-74.03873359790285,1,1,2,,18,0,135,5,,17287440,,Entire home/apt,10
10,bath,bed,bedroom,10,9,10,91,false,40.749498088659244,10,-73.97924023230014,1,1,2,91,90,1,135,4.5,,11713627,,Entire home/apt,9
10,bath,bed,bedroom,10,10,10,97,false,40.73065393669511,10,-73.98364592604653,1,1,1,,81,1,130,5,,9777387,,Private room,10
,bath,beds,Studio,,,,,true,40.74769076655163,,-73.97839829671943,1,2,2,,,0,139,,,18314102,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.721624788704894,,-73.97773861016033,1,1,2,1,,1,135,,,22689939,,Entire home/apt,
9,bath,beds,bedrooms,10,9,10,94,false,40.711442561237426,10,-73.9679500083686,1,2,4,,48,2,130,4.5,,14367644,,Entire home/apt,9
10,bath,beds,bedrooms,10,10,10,100,true,40.72411864664788,10,-74.04337241899792,1,4,6,,48,2,130,5,,19986249,,Entire home/apt,10
10,bath,beds,bedrooms,10,9,10,93,false,40.7104801255734,10,-73.96716951685931,1,2,4,,40,2,135,4.5,,16272640,,Entire home/apt,9
9,bath,beds,bedroom,9,9,9,92,false,40.75665752716827,10,-73.99444267416882,1,2,3,,82,1,130,4.5,,13584582,,Entire home/apt,9
,bath,beds,bedroom,,,,,false,40.76637419438247,,-73.98940806454745,1,2,4,,,1,130,,,22589500,,Entire home/apt,
,bath,beds,bedroom,,,,,false,40.75839803958764,,-73.96674760903814,1,3,4,1,,1,134,,,21815517,,Entire home/apt,
10,bath,bed,Studio,10,10,10,100,true,40.75198899808438,10,-73.99955549331953,1,1,2,72,13,0,140,5,,22213264,,Entire home/apt,10
,bath,bed,Studio,,,,,false,40.768049146794745,,-73.96765293373817,1,1,2,4,,0,140,,,22878805,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.78459065364039,,-74.02460285360904,1,1,4,,,1,145,,,21795362,,Entire home/apt,
10,bath,bed,Studio,10,10,10,99,true,40.78466374593351,10,-73.97276481199613,1,1,3,,74,0,150,5,,12004547,,Entire home/apt,10
10,bath,bed,Studio,10,10,10,97,true,40.744401603882196,10,-73.99939969293982,1,1,2,,163,0,140,5,,2255549,,Entire home/apt,10
,bath,bed,Studio,,,,,true,40.74155967722033,,-74.00036607736855,1,1,2,,,0,145,,,10090735,,Entire home/apt,
10,bath,bed,Studio,10,10,10,100,false,40.73213314735219,10,-73.99956717779354,1,1,2,11,9,0,150,5,,21281525,,Entire home/apt,10
10,bath,beds,bedrooms,10,9,10,91,false,40.76346046204394,10,-73.98944416253715,1,3,4,,10,2,149,4.5,,21768953,,Entire home/apt,9
9,bath,beds,bedrooms,10,9,10,94,false,40.72290908785533,10,-73.98889685686805,1,2,4,,50,2,140,4.5,,4935653,,Entire home/apt,9
10,bath,beds,bedroom,10,10,10,94,true,40.73559874851905,10,-73.99049341753233,1,2,2,140,140,1,149,4.5,,9130275,,Entire home/apt,10
,bath,beds,bedrooms,,,,,false,40.75991491208584,,-73.97038708794418,1,3,6,,,2,150,,,22690144,,Entire home/apt,
9,bath,bed,bedroom,9,8,9,86,false,40.76483464005979,10,-73.98841933300397,1,1,2,,201,1,140,4.5,,169480,,Entire home/apt,8
10,bath,beds,bedrooms,10,9,10,93,true,40.800893431064345,10,-73.95673687709593,1,2,5,,40,2,150,4.5,,8173609,,Entire home/apt,9
9,bath,beds,Studio,9,10,9,91,false,40.7482112297463,10,-73.98697604853375,1,2,3,,36,0,140,4.5,,20663844,,Entire home/apt,10
10,bath,bed,bedroom,10,9,10,97,false,40.73343465650297,9,-73.98634024782595,1,1,3,,40,1,140,5,,3696746,,Entire home/apt,9
10,baths,bed,bedroom,10,9,10,95,false,40.777332199823256,10,-73.94996800023337,1.5,1,2,108,31,1,140,5,,13601867,,Entire home/apt,9
10,bath,bed,Studio,10,10,10,98,true,40.74429790096607,10,-73.99723709438008,1,1,1,173,168,0,150,5,,800918,,Entire home/apt,10
,bath,beds,bedrooms,,,,,false,40.70461022877514,,-74.00700534716854,1,5,6,,,2,160,,,22887173,,Entire home/apt,
10,bath,bed,Studio,10,10,10,98,true,40.73697688289328,10,-73.98679889406381,1,1,2,,76,0,150,5,,13723345,,Entire home/apt,10
10,bath,beds,bedroom,10,10,10,93,false,40.763249858062096,10,-73.98980631839156,1,2,4,,53,1,150,4.5,,14111626,,Entire home/apt,10
10,bath,bed,bedroom,10,9,10,94,false,40.724092246039916,10,-74.00240614039379,1,1,2,,73,1,159,4.5,,8268849,,Private room,9
10,bath,beds,Studio,10,10,10,98,true,40.73773157594098,10,-73.99729723807694,1,2,4,,61,0,160,5,,15250371,,Entire home/apt,10
10,bath,beds,bedroom,10,10,10,100,true,40.76418029721552,10,-73.9909980292612,1,2,3,20,20,1,160,5,,20899658,,Entire home/apt,10
10,bath,bed,bedroom,10,10,10,99,false,40.7122965627636,10,-73.95401278278,1,1,3,,44,1,150,5,,6660046,,Entire home/apt,10
10,bath,bed,bedroom,10,9,10,95,true,40.71656634735481,10,-73.96263867524061,1,1,4,,110,1,159,5,,635282,,Entire home/apt,9
10,bath,beds,bedroom,10,10,10,97,true,40.76354513110517,10,-73.98913700384067,1,2,2,91,91,1,150,5,,9451492,,Entire home/apt,10
10,bath,beds,bedroom,10,10,10,96,true,40.794172945012,9,-73.94376139550498,1,2,2,,218,1,160,5,,1063020,,Entire home/apt,10
10,bath,beds,bedroom,10,10,10,99,true,40.80402877864349,9,-73.951245870061,1,2,4,,60,1,150,5,,13914201,,Entire home/apt,10
10,private baths,bed,bedroom,10,10,10,98,true,40.779144364947264,10,-73.94577143919864,2,1,1,,18,1,150,5,,4355326,,Private room,10
,bath,bed,bedroom,,,,,false,40.72509617954371,,-74.00774781130762,1,1,4,,,1,156,,,21514099,,Entire home/apt,
,bath,beds,bedroom,,,,,false,40.78867117589924,,-73.94945431489161,1,2,4,,,1,150,,,14806064,,Entire home/apt,
10,bath,bed,bedroom,10,10,10,99,true,40.788584776198945,10,-73.97462322360322,1,1,2,19,16,1,150,5,,21499536,,Entire home/apt,10
,bath,bed,bedroom,,,,,false,40.728147235331214,,-73.99586327653984,1,1,3,17,,1,150,,,22731353,,Entire home/apt,
10,bath,beds,bedrooms,10,10,10,98,true,40.72537897878819,10,-73.98345339640845,1,3,5,26,24,2,163,5,,21120942,,Entire home/apt,10
10,bath,beds,Studio,10,10,10,97,true,40.722986852429784,10,-73.9925103925628,1,4,4,,109,0,165,5,,10174662,,Entire home/apt,10
,bath,beds,bedrooms,,,,,false,40.747432922070224,,-73.97489677477037,1,2,5,,,2,170,,,21138667,,Entire home/apt,
9,bath,bed,bedroom,9,9,10,88,false,40.72524612588213,10,-73.99636483835339,1,1,2,,106,1,161,4.5,,4059620,,Entire home/apt,9
,bath,bed,bedroom,,,,,true,40.72534658382622,,-74.0023873345717,1,1,2,,,1,160,,,22267216,,Entire home/apt,
10,bath,bed,bedroom,10,10,10,96,false,40.728532334517745,10,-73.99914451509271,1,1,2,88,83,1,170,5,,8222742,,Entire home/apt,10
,bath,beds,bedrooms,,,,,false,40.75608409214808,,-73.98586421668685,1,3,6,,,2,160,,,22176127,,Entire home/apt,
10,bath,bed,bedroom,10,10,10,97,true,40.723911080049,10,-73.99878866774944,1,1,2,,116,1,160,5,,1630572,,Private room,10
10,bath,bed,bedroom,10,10,10,97,true,40.7161832333768,9,-73.94188935814094,1,1,2,175,106,1,165,5,,1818820,,Entire home/apt,10
9,bath,beds,bedrooms,9,10,9,92,false,40.75691909550056,10,-73.99436004642945,1,4,6,,90,3,160,4.5,,10992628,,Entire home/apt,10
10,baths,beds,bedrooms,10,10,10,95,false,40.69355883506316,10,-73.96743870151174,3.5,5,0,,4,5,166,5,,1934804,,Entire home/apt,10
10,bath,bed,bedroom,10,10,10,99,true,40.71878221353789,10,-73.94147761967528,1,1,3,,91,1,160,5,,13545396,,Entire home/apt,10
10,bath,beds,bedrooms,10,10,10,96,true,40.70837809833312,10,-74.00880171517417,1,4,6,,147,2,169,5,,8628309,,Entire home/apt,10
10,private bath,beds,bedroom,10,10,10,94,true,40.75938449814789,10,-73.97235167617008,1,2,4,,78,1,168,4.5,,14028280,,Private room,10
8,baths,beds,bedrooms,9,9,9,80,false,40.77746463223479,9,-73.94467399578217,2,4,7,3,3,3,169,4,,22082608,,Entire home/apt,9
10,baths,beds,bedrooms,10,10,10,97,false,40.77898933319932,10,-74.01455616184747,2,5,8,1314,58,2,160,5,,16354670,,Entire home/apt,10
9,bath,beds,bedroom,10,10,10,94,true,40.73999098413787,10,-73.98122237047981,1,4,4,102,102,1,175,4.5,,7724865,,Entire home/apt,10
9,bath,beds,bedroom,9,10,10,93,false,40.75644972214447,10,-73.9704917517671,1,2,3,,28,1,176,4.5,,19602406,,Entire home/apt,10
10,bath,beds,bedrooms,10,10,10,98,true,40.747923909290925,10,-73.94774745022768,1,2,5,,51,2,171,5,,17462144,,Entire home/apt,10
10,bath,bed,Studio,10,9,10,95,false,40.72702184153477,10,-74.00131279541732,1,1,4,,26,0,175,5,,2276603,,Entire home/apt,9
10,bath,beds,Studio,10,10,10,89,false,40.72706278399412,10,-73.99954639702132,1,2,3,,9,0,180,4.5,,21939486,,Entire home/apt,10
10,bath,bed,Studio,10,10,10,95,true,40.78926037076568,10,-73.9698910339599,1,1,2,88,86,0,175,5,,6134199,,Entire home/apt,10
10,bath,bed,Studio,10,9,10,97,true,40.76257438872992,10,-73.98730151757643,1,1,3,,33,0,180,5,,8085549,,Entire home/apt,9
10,bath,bed,bedroom,10,10,10,96,false,40.722935513784904,10,-73.99388367484926,1,1,2,,28,1,180,5,,645942,,Entire home/apt,10
10,bath,bed,bedroom,10,10,10,99,false,40.76041418180922,10,-73.98992879992461,1,1,2,20,20,1,180,5,,17829762,,Entire home/apt,10
10,bath,beds,bedrooms,10,10,10,100,false,40.721519159052576,10,-73.97858238966782,1,2,4,,4,2,180,5,,21782623,,Entire home/apt,10
9,bath,bed,bedroom,10,8,9,86,false,40.73405730054286,10,-74.00886751609016,1,1,2,,51,1,180,4.5,,776765,,Entire home/apt,8
10,bath,beds,bedrooms,10,10,10,94,false,40.75519331819192,10,-73.99518936691496,1,2,4,,17,2,180,4.5,,20040078,,Entire home/apt,10
10,bath,bed,bedroom,10,10,10,96,true,40.762051319259946,9,-73.96381640193697,1,1,4,,87,1,170,5,,7457099,,Entire home/apt,10
10,bath,beds,bedroom,10,9,10,95,false,40.75731797291365,10,-73.98276331442625,1,2,3,,107,1,175,5,,9436311,,Entire home/apt,9
10,bath,bed,bedroom,10,9,10,96,false,40.705441359751696,10,-74.0154528508101,1,1,3,29,17,1,178,5,,21219183,,Entire home/apt,9
,bath,bed,bedroom,,,,,false,40.71952058823957,,-73.96166377644869,1,1,2,8,,1,180,,,22829832,,Entire home/apt,
,bath,bed,bedroom,,,,,false,40.71174496813016,,-73.94956096202539,1,1,4,16,,1,175,,,22866619,,Entire home/apt,
,private baths,beds,bedrooms,,,,,false,40.76237743413089,,-73.97386882995883,2,2,6,,,2,1595,,,20754873,,Private room,
,bath,beds,bedroom,,,,,false,40.76983117112831,,-74.02700442763152,1,2,2,,,1,35,,,22610437,,Shared room,
,bath,beds,bedroom,,,,,true,40.7232875822719,,-74.03445499593653,1,3,6,,,1,30,,,23033841,,Entire home/apt,
10,shared bath,bed,bedroom,9,10,10,97,false,40.8036226907853,10,-73.96417811880023,1,1,2,176,43,1,45,5,,17124014,,Private room,10
,shared bath,bed,bedroom,,,,,false,40.74981275155008,,-74.03129428597802,1,1,2,,,1,44,,,23055378,,Private room,
,shared bath,bed,Studio,,,,,false,40.74844669739647,,-74.03136282076333,1,1,1,,,0,50,,,22662964,,Private room,
,bath,beds,bedroom,,,,,false,40.77083645842202,,-73.95303218843753,1,2,5,,,1,60,,,21313198,,Entire home/apt,
10,shared bath,bed,bedroom,10,10,10,98,false,40.736843466585704,10,-73.98057939112539,1,1,1,,11,1,60,5,,21366268,,Private room,10
,bath,beds,Studio,,,,,true,40.76445578592597,,-73.99564105735475,1,2,3,,,0,61,,,18586184,,Entire home/apt,
,bath,beds,bedrooms,,,,,false,40.79340357357832,,-74.00544690715138,1,2,6,,,2,75,,,22080473,,Entire home/apt,
10,private bath,bed,bedroom,10,10,10,100,false,40.72307820572542,10,-74.03544248400202,1,1,2,,8,1,77,5,,22001851,,Private room,10
9,bath,bed,Studio,9,10,9,89,true,40.74494291880936,10,-73.99701642371299,1,1,2,,9,0,82,4.5,,22125666,,Entire home/apt,10
9,private bath,bed,bedroom,9,10,9,91,false,40.79273872227299,9,-73.94561750449053,1,1,2,212,44,1,90,4.5,,17762733,,Private room,10
10,bath,bed,bedroom,10,10,10,100,false,40.77991336892918,10,-73.95252689100055,1,1,2,55,8,1,100,5,,21606729,,Entire home/apt,10
10,bath,beds,Studio,9,10,9,93,false,40.748381565843864,10,-73.9857594288028,1,2,3,177,177,0,100,4.5,,13464122,,Entire home/apt,10
10,bath,bed,bedroom,10,10,10,97,false,40.774067436283104,10,-73.97799611592507,1,1,3,,25,1,104,5,,20236141,,Entire home/apt,10
10,bath,bed,Studio,10,10,10,92,false,40.71129704203166,10,-73.99442014651747,1,1,3,,7,0,100,4.5,,11157167,,Entire home/apt,10
10,bath,bed,Studio,10,9,10,95,false,40.73101942382096,10,-73.98719329361406,1,1,2,,36,0,105,5,,19701412,,Entire home/apt,9
9,bath,beds,Studio,9,9,9,91,false,40.7483608726623,10,-73.98650942354854,1,3,3,,52,0,110,4.5,,19432801,,Entire home/apt,9
10,bath,bed,bedroom,10,10,10,97,false,40.76319883565893,10,-73.98874555831607,1,1,2,55,52,1,109,5,,14429957,,Private room,10
10,bath,beds,bedroom,10,10,10,98,true,40.71927660809142,10,-73.98906736434273,1,2,4,,75,1,110,5,,17142073,,Entire home/apt,10
10,shared bath,bed,bedroom,10,10,10,97,true,40.76108800738792,10,-73.99304943396993,1,1,2,,51,1,105,5,,17108995,,Private room,10
,private bath,bed,bedroom,,,,,false,40.74988799991996,,-73.98231126268196,1,1,2,4,,1,110,,,22395320,,Private room,
8,bath,bed,bedroom,10,9,10,92,false,40.76340043264021,10,-73.98630966894702,1,1,2,,6,1,109,4.5,,21580831,,Entire home/apt,9
9,bath,beds,bedroom,9,9,10,92,false,40.759210015052595,10,-73.98895470236982,1,2,4,,168,1,109,4.5,,12187394,,Entire home/apt,9
10,private bath,bed,bedroom,10,10,10,100,true,40.72190164151925,10,-73.98717181563711,1,1,2,,47,1,100,5,,16813292,,Private room,10
10,baths,beds,bedrooms,10,9,10,93,false,40.714014834173526,10,-73.9919399281539,2,4,7,,12,3,109,4.5,,21661926,,Entire home/apt,9
10,bath,beds,bedrooms,10,10,10,100,false,40.71841699726701,10,-73.98587812634592,1,3,5,,6,2,100,5,,21644985,,Entire home/apt,10
,shared bath,bed,bedroom,,,,,true,40.729146019892,,-74.00106080595802,1,1,2,,,1,100,,,14335179,,Private room,
10,bath,bed,Studio,10,10,10,100,false,40.80358102004292,10,-73.96305430434529,1,1,2,7,5,0,102,5,,16325360,,Entire home/apt,10
9,bath,beds,bedrooms,10,9,10,92,false,40.7512574605764,10,-73.971628875296,1,4,6,50,45,2,100,4.5,,19713169,,Entire home/apt,9
10,bath,beds,bedroom,10,10,10,96,true,40.777444480611905,10,-73.98075861323001,1,3,7,,126,1,106,5,,707443,,Entire home/apt,10
10,bath,bed,Studio,10,9,10,92,false,40.72741046096536,10,-73.97529153464052,1,1,2,,66,0,110,4.5,,13436132,,Entire home/apt,9
9,bath,beds,Studio,10,9,9,88,false,40.7619186622639,10,-73.98817259339225,1,2,3,,84,0,100,4.5,,12622115,,Entire home/apt,9
9,bath,beds,Studio,10,10,10,93,false,40.76060290450973,10,-73.99138091633976,1,3,5,,29,0,104,4.5,,21738018,,Entire home/apt,10
10,bath,bed,Studio,10,10,10,98,true,40.76355451155505,10,-73.99162119344786,1,1,2,17,17,0,110,5,,20482151,,Entire home/apt,10
,bath,bed,Studio,,,,,false,40.80375428777044,,-73.93598668367592,1,1,2,,,0,100,,,23020466,,Entire home/apt,
10,bath,beds,bedroom,10,10,10,100,false,40.72085101152612,10,-73.98894916117781,1,2,4,,10,1,100,5,,17043121,,Entire home/apt,10
10,bath,beds,bedroom,10,10,10,96,false,40.77601383895368,10,-73.9544093318252,1,2,3,,56,1,110,5,,14086770,,Entire home/apt,10
10,bath,beds,bedroom,10,10,10,98,true,40.72759974259349,10,-74.03285040163445,1,3,4,,98,1,100,5,,14048866,,Entire home/apt,10
9,baths,beds,bedrooms,9,8,9,75,false,40.77277774161542,9,-73.95273715535856,2,4,6,,11,2,100,4,,21681535,,Entire home/apt,8
10,bath,bed,Studio,10,10,10,100,true,40.71373725348489,10,-74.03830272670683,1,1,2,,94,0,97,5,,16965564,,Entire home/apt,10
,bath,bed,Studio,,,,,false,40.7966520321143,,-73.9689326501049,1,1,1,,,0,92,,,23000103,,Entire home/apt,
10,shared bath,bed,bedroom,10,10,10,98,true,40.76042927826492,10,-73.99500302271561,1,1,2,,38,1,100,5,,15411988,,Private room,10
9,shared baths,bed,bedroom,10,9,10,91,false,40.71391905368641,10,-74.00713703098968,2,1,2,263,32,1,100,4.5,,20786519,,Private room,9
10,shared bath,bed,bedroom,9,10,10,98,true,40.76015315071314,10,-73.99017070918242,1,1,2,116,38,1,99,5,,19842557,,Private room,10
10,shared bath,beds,Studio,10,10,10,98,true,40.763179435183694,10,-73.98743349913934,1,2,3,116,113,0,99,5,,4978905,,Private room,10
10,bath,bed,bedroom,10,10,10,100,false,40.78848821499089,10,-73.98022606460212,1,1,2,,5,1,94,5,,22564762,,Entire home/apt,10
9,bath,bed,bedroom,9,10,10,88,false,40.76310477038147,10,-73.9913300359619,1,1,2,,12,1,99,4.5,,20775039,,Entire home/apt,10
,bath,bed,Studio,,,,,false,40.747019263387735,,-73.98500995891918,1,1,3,,,0,100,,,20915965,,Entire home/apt,
10,bath,bed,bedroom,10,10,10,98,true,40.73607020817434,10,-73.95200580560736,1,1,2,,77,1,99,5,,10589684,,Private room,10
9,bath,bed,bedroom,10,10,10,98,false,40.718073873847146,9,-73.99201336788481,1,1,2,15,10,1,94,5,,21785795,,Entire home/apt,10
10,shared bath,bed,bedroom,10,10,10,97,true,40.764245247791884,10,-73.99162127230096,1,1,1,,198,1,91,5,,7858468,,Private room,10
10,bath,bed,Studio,10,10,10,96,false,40.75855531818833,9,-73.99519887301214,1,1,2,,33,0,100,5,,17888519,,Entire home/apt,10
9,bath,bed,Studio,9,9,10,89,false,40.7317477824957,10,-74.00419223965395,1,1,2,80,55,0,100,4.5,,14552533,,Entire home/apt,9
9,bath,beds,Studio,10,9,10,92,false,40.747232649697395,10,-73.98909630055398,1,2,5,,100,0,99,4.5,,13830892,,Entire home/apt,9
10,bath,bed,bedroom,10,9,10,91,false,40.789058925916834,10,-73.97731768324408,1,1,4,,52,1,98,4.5,,18221864,,Entire home/apt,9
10,bath,bed,bedroom,10,10,10,98,true,40.758320388439294,10,-73.99178748965977,1,1,2,,44,1,99,5,,19841837,,Private room,10
10,bath,beds,bedroom,10,10,10,100,false,40.722358490284805,10,-74.05252023423287,1,2,4,,9,1,95,5,,22579698,,Entire home/apt,10
9,bath,beds,Studio,10,10,10,94,true,40.7948080006316,10,-73.974125444023,1,2,4,,19,0,100,4.5,,20905799,,Entire home/apt,10
,bath,beds,bedrooms,,,,,false,40.76633352323718,,-73.9926328701015,1,3,5,35,,2,96,,,22869617,,Entire home/apt,
10,bath,bed,Studio,10,10,10,94,false,40.778020828407314,10,-73.98255578018892,1,1,2,43,153,0,100,4.5,,3208747,,Entire home/apt,10
,bath,bed,bedroom,,,,,false,40.77373826967943,,-73.95275353271873,1,1,2,5,,1,99,,,19143529,,Entire home/apt,
10,bath,bed,Studio,10,9,10,99,true,40.75957295141913,10,-73.993388334251,1,1,3,,20,0,99,5,,20903314,,Entire home/apt,9
9,baths,beds,bedrooms,10,10,10,96,false,40.7698159632508,10,-73.95304943614836,1.5,5,8,,11,3,100,5,,21694035,,Entire home/apt,10
,bath,beds,bedroom,,,,,false,40.75375750060932,,-73.94087819104324,1,2,4,,,1,93,,,22229927,,Entire home/apt,
,bath,beds,bedrooms,,,,,true,40.712875939736314,,-73.99740124611026,1,2,4,,,2,95,,,10351249,,Entire home/apt,
9,bath,beds,bedroom,9,10,9,92,false,40.78547164097427,10,-73.9792044310147,1,2,4,287,26,1,99,4.5,,16439479,,Entire home/apt,10
10,bath,bed,Studio,10,9,10,100,true,40.731650831113335,10,-73.98273878815091,1,1,2,,18,0,97,5,,17538193,,Entire home/apt,9
10,bath,bed,Studio,10,9,10,99,true,40.728039392122106,10,-73.98212737278199,1,1,2,,23,0,89,5,,21983067,,Entire home/apt,9
9,shared bath,bed,bedroom,10,9,10,92,false,40.75536393950484,10,-73.999498232472,1,1,4,101,101,1,87,4.5,,16014791,,Private room,9
10,bath,bed,bedroom,10,10,10,95,true,40.718477021035824,9,-73.99549370154485,1,1,2,,85,1,80,5,,5050664,,Private room,10
10,private bath,bed,bedroom,10,10,10,99,true,40.793626226926506,10,-73.95055080399845,1,1,2,,47,1,80,5,,14738146,,Private room,10
,bath,bed,bedroom,,,,,false,40.710651781130736,,-73.96301980235876,1,1,2,,,1,89,,,9807848,,Private room,
,private bath,bed,bedroom,,,,,true,40.711637936277505,,-73.95248569046427,1,1,2,,,1,85,,,22695159,,Private room,
10,bath,bed,bedroom,10,8,10,93,true,40.75970625950764,10,-73.9897886440642,1,1,3,,215,1,80,4.5,,2968070,,Private room,8
9,bath,beds,bedroom,9,9,9,88,false,40.7660568387685,9,-73.99038816707673,1,2,3,161,157,1,85,4.5,,9476759,,Entire home/apt,9
10,bath,bed,bedroom,10,9,10,96,false,40.78865984708239,10,-73.9690839897356,1,1,1,89,88,1,80,5,,4860430,,Private room,9
10,private baths,bed,bedroom,10,10,10,100,false,40.76180881433679,10,-73.99050276729693,2,1,2,293,13,1,90,5,,21027182,,Private room,10
10,private bath,bed,bedroom,10,10,10,95,false,40.7601507409092,10,-73.99085847528333,1,1,2,,106,1,85,5,,6799932,,Private room,10
9,shared baths,bed,bedroom,9,9,10,91,false,40.71541001563775,10,-74.00738461265288,2,1,2,,38,1,89,4.5,,20786037,,Private room,9
10,shared bath,bed,bedroom,10,10,10,99,true,40.7813766358493,10,-73.98139349150954,1,1,2,,28,1,81,5,,21252149,,Private room,10
10,bath,bed,bedroom,10,10,10,94,false,40.724055654675624,10,-73.98064478823068,1,1,2,,10,1,82,4.5,,22546926,,Entire home/apt,10
10,private bath,bed,bedroom,10,10,10,100,true,40.76121025291135,10,-73.99053324200928,1,1,2,28,14,1,80,5,,20591404,,Private room,10
10,bath,bed,bedroom,10,10,10,97,true,40.802898227128175,10,-73.95693981329394,1,1,2,,232,1,90,5,,2563611,,Private room,10
10,bath,bed,bedroom,10,9,10,97,true,40.720332902564564,10,-73.98562866235213,1,1,3,,29,1,88,5,,19470505,,Entire home/apt,9
,bath,bed,bedroom,,,,,true,40.73392097547291,,-73.95527530392332,1,1,2,15,,1,80,,,21684019,,Entire home/apt,
